created_at,entry_id,field1,field2,field3
2023-04-28 10:27:05 UTC,8320,21.40000,34.70000,14246786
2023-04-28 10:29:21 UTC,8321,21.50000,34.60000,14382861
2023-04-28 10:31:22 UTC,8322,21.60000,34.50000,14503981
2023-04-28 10:33:23 UTC,8323,21.70000,34.30000,14624988
2023-04-28 10:35:40 UTC,8324,22.00000,34.10000,14761077
2023-04-28 10:37:41 UTC,8325,22.30000,33.80000,14882175
2023-04-28 10:39:52 UTC,8326,22.50000,33.60000,15013209
2023-04-28 10:42:13 UTC,8327,22.60000,33.50000,15154429
2023-04-28 10:44:14 UTC,8328,22.50000,33.60000,15275556
2023-04-28 10:46:15 UTC,8329,22.40000,33.60000,15396658
2023-04-28 10:48:21 UTC,8330,22.30000,33.70000,15522744
2023-04-28 10:50:22 UTC,8331,22.20000,33.80000,15643820
2023-04-28 10:52:43 UTC,8332,22.20000,33.70000,15784867
2023-04-28 10:54:44 UTC,8333,22.10000,33.60000,15905840
2023-04-28 10:56:45 UTC,8334,22.20000,33.40000,16026847
2023-04-28 10:58:51 UTC,8335,22.30000,33.30000,16152913
2023-04-28 11:00:52 UTC,8336,22.50000,33.20000,16274014
2023-04-28 11:02:54 UTC,8337,22.50000,33.20000,16395100
2023-04-28 11:04:55 UTC,8338,22.70000,33.20000,16516252
2023-04-28 11:07:41 UTC,8339,22.80000,33.00000,16682522
2023-04-28 11:09:52 UTC,8340,22.90000,32.80000,16813634
2023-04-28 11:12:03 UTC,8341,23.00000,32.60000,16944685
2023-04-28 11:14:09 UTC,8342,23.20000,32.60000,17070704
2023-04-28 11:16:10 UTC,8343,23.30000,32.30000,17191878
2023-04-28 11:18:11 UTC,8344,23.50000,32.10000,17313020
2023-04-28 11:20:13 UTC,8345,23.70000,32.00000,17434130
2023-04-28 11:22:19 UTC,8346,24.00000,31.70000,17560330
2023-04-28 11:24:20 UTC,8347,24.30000,31.50000,17681461
2023-04-28 11:26:36 UTC,8348,24.50000,31.30000,17817675
2023-04-28 11:28:37 UTC,8349,24.70000,31.20000,17938774
2023-04-28 11:30:38 UTC,8350,24.90000,31.00000,18059876
2023-04-28 11:32:39 UTC,8351,25.20000,30.80000,18180997
2023-04-28 11:34:46 UTC,8352,25.50000,30.70000,18307148
2023-04-28 11:36:52 UTC,8353,25.80000,30.50000,18433323
2023-04-28 11:38:58 UTC,8354,26.10000,30.50000,18559512
2023-04-28 11:40:59 UTC,8355,26.20000,30.30000,18680661
2023-04-28 11:43:00 UTC,8356,26.20000,30.30000,18801826
2023-04-28 11:45:01 UTC,8357,26.10000,30.50000,18922959
2023-04-28 11:47:03 UTC,8358,25.90000,30.40000,19044110
2023-04-28 11:49:09 UTC,8359,25.70000,30.50000,19170278
2023-04-28 11:51:10 UTC,8360,25.40000,30.60000,19291388
2023-04-28 11:53:11 UTC,8361,25.10000,30.60000,19412531
2023-04-28 11:55:12 UTC,8362,24.90000,30.70000,19533670
2023-04-28 11:57:13 UTC,8363,24.60000,30.80000,19654797
2023-04-28 11:59:24 UTC,8364,24.20000,30.80000,19785926
2023-04-28 12:01:25 UTC,8365,24.00000,31.00000,19906980
2023-04-28 12:03:32 UTC,8366,23.70000,31.00000,20033094
2023-04-28 12:05:33 UTC,8367,23.40000,31.10000,20154189
2023-04-28 12:07:34 UTC,8368,23.10000,31.10000,20275357
2023-04-28 12:09:35 UTC,8369,22.90000,31.10000,20396528
2023-04-28 12:11:36 UTC,8370,22.60000,31.10000,20517683
2023-04-28 12:13:37 UTC,8371,22.50000,31.10000,20638808
2023-04-28 12:15:38 UTC,8372,22.30000,31.20000,20759908
2023-04-28 12:17:40 UTC,8373,22.00000,31.20000,20881061
2023-04-28 12:19:46 UTC,8374,21.80000,31.30000,21007207
2023-04-28 12:22:07 UTC,8375,21.60000,31.30000,21148373
2023-04-28 12:24:08 UTC,8376,21.30000,31.20000,21269572
2023-04-28 12:26:09 UTC,8377,21.10000,31.30000,21390657
2023-04-28 12:28:10 UTC,8378,21.00000,31.30000,21511777
2023-04-28 12:30:11 UTC,8379,20.90000,31.30000,21632947
2023-04-28 12:32:12 UTC,8380,20.80000,31.30000,21754032
2023-04-28 12:34:14 UTC,8381,20.70000,31.30000,21875158
2023-04-28 12:36:15 UTC,8382,20.70000,31.20000,21996286
2023-04-28 12:38:16 UTC,8383,20.60000,31.30000,22117402
2023-04-28 12:40:42 UTC,8384,20.60000,31.30000,22263602
2023-04-28 12:43:03 UTC,8385,20.50000,31.20000,22404732
2023-04-28 12:45:09 UTC,8386,20.50000,31.20000,22530825
2023-04-28 12:47:10 UTC,8387,20.30000,31.20000,22651874
2023-04-28 12:49:11 UTC,8388,20.20000,31.20000,22772990
2023-04-28 12:51:33 UTC,8389,20.10000,31.20000,22914137
2023-04-28 12:53:34 UTC,8390,20.00000,31.20000,23035241
2023-04-28 12:55:35 UTC,8391,20.00000,31.30000,23156328
2023-04-28 12:57:41 UTC,8392,19.90000,31.40000,23282462
2023-04-28 12:59:42 UTC,8393,19.80000,31.30000,23403584
2023-04-28 13:01:48 UTC,8394,19.70000,31.30000,23529669
2023-04-28 13:03:49 UTC,8395,19.70000,31.30000,23650833
2023-04-28 13:05:50 UTC,8396,19.70000,31.30000,23771954
2023-04-28 13:07:57 UTC,8397,19.60000,31.30000,23898106
2023-04-28 13:09:58 UTC,8398,19.60000,31.30000,24019271
2023-04-28 13:11:59 UTC,8399,19.50000,31.30000,24140387
2023-04-28 13:14:05 UTC,8400,19.50000,31.40000,24266453
2023-04-28 13:16:06 UTC,8401,19.30000,31.40000,24387557
2023-04-28 13:18:07 UTC,8402,19.30000,31.30000,24508643
2023-04-28 13:20:13 UTC,8403,19.10000,31.30000,24634722
2023-04-28 13:22:14 UTC,8404,19.10000,31.40000,24755825
2023-04-28 13:24:15 UTC,8405,19.00000,31.40000,24876899
2023-04-28 13:26:16 UTC,8406,18.90000,31.40000,24998018
2023-04-28 13:28:17 UTC,8407,18.70000,31.40000,25119056
2023-04-28 13:30:19 UTC,8408,18.70000,31.60000,25240134
2023-04-28 13:32:35 UTC,8409,18.50000,31.50000,25376210
2023-04-28 13:35:16 UTC,8410,18.50000,31.50000,25537338
